"","X","GroupNumber","unique_ID","dif_blue","dif_blue_abs","chosen_leader","Leader_gender","Follower_gender","skill_dif","skill_dif_c","confidence","leader_behaviour","Sensitivity_roll","Gender","answer","Trial","Subject"
"9221",9221,39,"39_d57ebb64",-1,1,"Right_lead",1,0,1.01968151945276,0.0196815194527578,-1,0,0.126962114419569,"Female",0,53,"d57ebb64"
"9222",9222,39,"39_d57ebb64",-2,2,"Right_lead",1,0,0.994322032199817,-0.0056779678001827,1,0,0.133765792211747,"Female",1,54,"d57ebb64"
"9226",9226,39,"39_d57ebb64",1,1,"Right_lead",1,0,0.982566515799742,-0.0174334842002578,-1,1,0.15259889942235,"Female",0,58,"d57ebb64"
"9227",9227,39,"39_d57ebb64",-2,2,"Right_lead",1,0,0.986177384588124,-0.0138226154118758,-1,1,0.171724504815337,"Female",0,59,"d57ebb64"
"9230",9230,39,"39_d57ebb64",-3,3,"Right_lead",1,0,1.05419001184164,0.0541900118416427,-1,1,0.155045872261496,"Female",0,61,"d57ebb64"
"9237",9237,39,"39_d57ebb64",4,4,"Right_lead",1,0,1.1537187164273,0.153718716427297,-1,0,0.138721699117465,"Female",0,68,"d57ebb64"
"9238",9238,39,"39_d57ebb64",-4,4,"Right_lead",1,0,1.15290267090968,0.152902670909678,-1,1,0.146298898641322,"Female",0,69,"d57ebb64"
"9243",9243,39,"39_d57ebb64",-1,1,"Right_lead",1,0,1.06456503095304,0.0645650309530388,-1,1,0.174667593561511,"Female",0,73,"d57ebb64"
"9245",9245,39,"39_d57ebb64",-4,4,"Right_lead",1,0,1.10753881747793,0.10753881747793,-1,0,0.187125803297382,"Female",0,75,"d57ebb64"
"9251",9251,39,"39_d57ebb64",1,1,"Right_lead",1,0,1.05416548418134,0.0541654841813428,-1,0,0.176370197559916,"Female",0,80,"d57ebb64"
"9253",9253,39,"39_d57ebb64",-1,1,"Right_lead",1,0,1.24126166005739,0.24126166005739,-1,0,0.19938621707162,"Female",0,82,"d57ebb64"
"9256",9256,39,"39_d57ebb64",-4,4,"Right_lead",1,0,1.1602949463165,0.160294946316497,-1,1,0.178698644002876,"Female",0,85,"d57ebb64"
"9259",9259,39,"39_d57ebb64",2,2,"Right_lead",1,0,1.3620072459392,0.362007245939203,1,0,0.183409789501037,"Female",1,88,"d57ebb64"
"9275",9275,4,"4_7bae5256",-3,3,"Right_lead",1,0,1.20277190903835,0.202771909038353,2,0,0.207722951779006,"Female",1,101,"7bae5256"
"9278",9278,4,"4_7bae5256",3,3,"Right_lead",1,0,1.00811466762519,0.00811466762519197,-2,0,0.212583204768115,"Female",0,104,"7bae5256"
"9281",9281,4,"4_7bae5256",-4,4,"Right_lead",1,0,0.863723317116297,-0.136276682883703,2,0,0.206014690798412,"Female",1,107,"7bae5256"
"9285",9285,4,"4_7bae5256",-1,1,"Right_lead",1,0,0.818036775122596,-0.181963224877404,-2,0,0.193069301048676,"Female",0,110,"7bae5256"
"9287",9287,4,"4_7bae5256",-3,3,"Right_lead",1,0,0.770556236567422,-0.229443763432578,2,0,0.154802205224365,"Female",1,112,"7bae5256"
"9294",9294,4,"4_7bae5256",4,4,"Right_lead",1,0,1.05413094989278,0.0541309498927762,1,0,0.178988924651732,"Female",1,119,"7bae5256"
"9295",9295,4,"4_7bae5256",-3,3,"Right_lead",1,0,1.4144717010557,0.414471701055703,1,1,0.154422100617738,"Female",1,12,"7bae5256"
"9299",9299,4,"4_7bae5256",2,2,"Right_lead",1,0,1.05416248241903,0.0541624824190308,-2,1,0.186078314640495,"Female",0,123,"7bae5256"
"9305",9305,4,"4_7bae5256",-1,1,"Right_lead",1,0,1.2939090116472,0.293909011647199,-2,1,0.147626081363022,"Female",0,14,"7bae5256"
"9307",9307,4,"4_7bae5256",1,1,"Right_lead",1,0,1.2776092849864,0.277609284986405,2,0,0.159457546131559,"Female",1,16,"7bae5256"
"9315",9315,4,"4_7bae5256",-2,2,"Right_lead",1,0,0.810453224539359,-0.189546775460641,2,0,0.078749363747651,"Female",1,23,"7bae5256"
"9323",9323,4,"4_7bae5256",4,4,"Right_lead",1,0,1.00130467471637,0.0013046747163743,1,1,0.107719481867137,"Female",1,30,"7bae5256"
"9325",9325,4,"4_7bae5256",1,1,"Right_lead",1,0,1.03359019018997,0.0335901901899682,-1,0,0.121941206861881,"Female",0,32,"7bae5256"
"9332",9332,4,"4_7bae5256",-1,1,"Right_lead",1,0,1.06321037893599,0.0632103789359897,2,0,0.202861562711551,"Female",1,39,"7bae5256"
"9346",9346,4,"4_7bae5256",3,3,"Right_lead",1,0,1.0381671394541,0.0381671394541014,1,0,0.144490908135262,"Female",1,51,"7bae5256"
"9349",9349,4,"4_7bae5256",-3,3,"Right_lead",1,0,1.11673707579308,0.116737075793083,1,1,0.107743467959869,"Female",1,54,"7bae5256"
"9354",9354,4,"4_7bae5256",1,1,"Right_lead",1,0,1.11259755749886,0.112597557498862,1,1,0.175993653243447,"Female",1,59,"7bae5256"
"9357",9357,4,"4_7bae5256",4,4,"Right_lead",1,0,1.11843543432598,0.118435434325975,1,1,0.162478644384764,"Female",1,61,"7bae5256"
"9364",9364,4,"4_7bae5256",2,2,"Right_lead",1,0,1.04833064438883,0.0483306443888336,1,1,0.161530469535418,"Female",1,68,"7bae5256"
"9373",9373,4,"4_7bae5256",-4,4,"Right_lead",1,0,1.00693366845697,0.00693366845697097,1,1,0.170708100285583,"Female",1,76,"7bae5256"
"9374",9374,4,"4_7bae5256",3,3,"Right_lead",1,0,1.06829145186108,0.0682914518610791,1,1,0.179661135748849,"Female",1,77,"7bae5256"
"9383",9383,4,"4_7bae5256",2,2,"Right_lead",1,0,1.02079008685076,0.0207900868507573,2,0,0.167967028959133,"Female",1,85,"7bae5256"
"9386",9386,4,"4_7bae5256",0,0,"Right_lead",1,0,0.919506005624274,-0.080493994375726,2,1,0.165701422467274,"Female",1,88,"7bae5256"
"9390",9390,4,"4_7bae5256",3,3,"Right_lead",1,0,0.985036234649619,-0.0149637653503809,1,1,0.192117003612143,"Female",1,91,"7bae5256"
"9394",9394,4,"4_7bae5256",4,4,"Right_lead",1,0,1.19182723838705,0.19182723838705,2,1,0.211916615133309,"Female",1,95,"7bae5256"
"9410",9410,40,"40_f8ae96a0",-4,4,"Right_lead",1,0,1.126145232539,0.126145232539001,-1,0,0.22956709308001,"Female",0,109,"f8ae96a0"
"9412",9412,40,"40_f8ae96a0",-1,1,"Right_lead",1,0,1.17199389162052,0.171993891620519,2,0,0.229697554007829,"Female",1,110,"f8ae96a0"
"9415",9415,40,"40_f8ae96a0",2,2,"Right_lead",1,0,1.19376844675131,0.193768446751315,1,0,0.185778335277848,"Female",1,113,"f8ae96a0"
"9420",9420,40,"40_f8ae96a0",-1,1,"Right_lead",1,0,1.06642187306188,0.0664218730618837,1,0,0.179846382779484,"Female",1,118,"f8ae96a0"
"9421",9421,40,"40_f8ae96a0",-2,2,"Right_lead",1,0,0.996089712564208,-0.00391028743579191,1,1,0.197345338438564,"Female",1,119,"f8ae96a0"
"9424",9424,40,"40_f8ae96a0",-3,3,"Right_lead",1,0,0.966012590659279,-0.0339874093407205,1,1,0.19148546491108,"Female",1,121,"f8ae96a0"
"9425",9425,40,"40_f8ae96a0",-1,1,"Right_lead",1,0,0.922738716223544,-0.0772612837764564,1,1,0.190096809205128,"Female",1,122,"f8ae96a0"
"9426",9426,40,"40_f8ae96a0",-1,1,"Right_lead",1,0,0.962002560703829,-0.0379974392961714,1,0,0.202033924286972,"Female",1,123,"f8ae96a0"
"9431",9431,40,"40_f8ae96a0",-4,4,"Right_lead",1,0,0.637737734673399,-0.362262265326601,2,1,0.10018800190305,"Female",1,13,"f8ae96a0"
"9433",9433,40,"40_f8ae96a0",-1,1,"Right_lead",1,0,0.880915546684532,-0.119084453315468,2,1,0.140256419794836,"Female",1,15,"f8ae96a0"
"9435",9435,40,"40_f8ae96a0",-1,1,"Right_lead",1,0,0.87383445653832,-0.12616554346168,-2,0,0.127233039112875,"Female",0,17,"f8ae96a0"
"9442",9442,40,"40_f8ae96a0",4,4,"Right_lead",1,0,1.48402259440837,0.484022594408371,1,0,0.174162828921123,"Female",1,23,"f8ae96a0"
"9443",9443,40,"40_f8ae96a0",2,2,"Right_lead",1,0,1.9433997279558,0.9433997279558,1,0,0.190344208466376,"Female",1,24,"f8ae96a0"
"9444",9444,40,"40_f8ae96a0",3,3,"Right_lead",1,0,3.43567662694385,2.43567662694385,1,0,0.208937560792394,"Female",1,25,"f8ae96a0"
"9451",9451,40,"40_f8ae96a0",-3,3,"Right_lead",1,0,1.25983732372993,0.259837323729931,2,0,0.135388661760625,"Female",1,31,"f8ae96a0"
"9453",9453,40,"40_f8ae96a0",-1,1,"Right_lead",1,0,1.08359979839194,0.0835997983919352,1,0,0.151921228159359,"Female",1,33,"f8ae96a0"
"9454",9454,40,"40_f8ae96a0",4,4,"Right_lead",1,0,1.2215641175178,0.221564117517805,1,1,0.157713724423995,"Female",1,34,"f8ae96a0"
"9455",9455,40,"40_f8ae96a0",-3,3,"Right_lead",1,0,1.14987143749947,0.149871437499465,1,0,0.164907538561744,"Female",1,35,"f8ae96a0"
"9461",9461,40,"40_f8ae96a0",4,4,"Right_lead",1,0,0.928495966758179,-0.0715040332418214,2,1,0.16704216019893,"Female",1,40,"f8ae96a0"
"9465",9465,40,"40_f8ae96a0",-2,2,"Right_lead",1,0,0.742430075301664,-0.257569924698336,1,0,0.134454940690581,"Female",1,44,"f8ae96a0"
"9468",9468,40,"40_f8ae96a0",4,4,"Right_lead",1,0,0.975809652665291,-0.0241903473347089,3,0,0.148581202740599,"Female",1,47,"f8ae96a0"
"9473",9473,40,"40_f8ae96a0",-4,4,"Right_lead",1,0,0.843533734615281,-0.156466265384719,1,0,0.127083218246742,"Female",1,51,"f8ae96a0"
"9474",9474,40,"40_f8ae96a0",4,4,"Right_lead",1,0,1.04128778636407,0.0412877863640739,1,0,0.121579474701185,"Female",1,52,"f8ae96a0"
"9476",9476,40,"40_f8ae96a0",3,3,"Right_lead",1,0,1.56867556669001,0.568675566690015,1,1,0.141217575300442,"Female",1,54,"f8ae96a0"
"9478",9478,40,"40_f8ae96a0",-4,4,"Right_lead",1,0,1.46525824989453,0.465258249894529,1,1,0.150329550448305,"Female",1,56,"f8ae96a0"
"9485",9485,40,"40_f8ae96a0",2,2,"Right_lead",1,0,0.862372291517811,-0.137627708482189,1,0,0.130309038918405,"Female",1,62,"f8ae96a0"
"9491",9491,40,"40_f8ae96a0",-3,3,"Right_lead",1,0,0.81118743319485,-0.18881256680515,1,0,0.118859334434375,"Female",1,68,"f8ae96a0"
"9499",9499,40,"40_f8ae96a0",1,1,"Right_lead",1,0,0.94830866695816,-0.05169133304184,1,0,0.16964374076834,"Female",1,75,"f8ae96a0"
"9500",9500,40,"40_f8ae96a0",-3,3,"Right_lead",1,0,0.899273469255154,-0.100726530744846,1,1,0.169370746311961,"Female",1,76,"f8ae96a0"
"9514",9514,40,"40_f8ae96a0",1,1,"Right_lead",1,0,0.966283951373433,-0.0337160486265673,1,1,0.162057953018308,"Female",1,89,"f8ae96a0"
"9521",9521,40,"40_f8ae96a0",1,1,"Right_lead",1,0,1.05060121704094,0.0506012170409438,1,1,0.214666487806564,"Female",1,95,"f8ae96a0"
"9522",9522,40,"40_f8ae96a0",-2,2,"Right_lead",1,0,1.04598414363579,0.0459841436357873,1,0,0.221787316868344,"Female",1,96,"f8ae96a0"
"9524",9524,40,"40_f8ae96a0",-4,4,"Right_lead",1,0,1.00998800911009,0.00998800911008635,1,0,0.215765800959944,"Female",1,98,"f8ae96a0"
"9530",9530,5,"5_0ed7dfc1",1,1,"Right_lead",0,1,0.991899097171668,-0.00810090282833198,1,1,0.193162558173969,"Male",1,102,"0ed7dfc1"
"9531",9531,5,"5_0ed7dfc1",4,4,"Right_lead",0,1,1.03408314760929,0.0340831476092911,1,0,0.181817227433556,"Male",1,103,"0ed7dfc1"
"9532",9532,5,"5_0ed7dfc1",3,3,"Right_lead",0,1,1.1246185844488,0.124618584448804,1,0,0.206015954874414,"Male",1,104,"0ed7dfc1"
"9540",9540,5,"5_0ed7dfc1",4,4,"Right_lead",0,1,1.50058669483085,0.500586694830846,1,1,0.206779861707017,"Male",1,111,"0ed7dfc1"
"9548",9548,5,"5_0ed7dfc1",-3,3,"Right_lead",0,1,1.22624026920789,0.226240269207885,-1,0,0.20059247510509,"Male",0,119,"0ed7dfc1"
"9549",9549,5,"5_0ed7dfc1",-3,3,"Right_lead",0,1,0.985511213589581,-0.0144887864104188,2,1,0.182661678513862,"Male",1,12,"0ed7dfc1"
"9554",9554,5,"5_0ed7dfc1",4,4,"Right_lead",0,1,1.100813165255,0.100813165254998,-1,1,0.216441049281003,"Male",0,124,"0ed7dfc1"
"9555",9555,5,"5_0ed7dfc1",-2,2,"Right_lead",0,1,1.05237574464869,0.0523757446486859,1,0,0.199182522390487,"Male",1,125,"0ed7dfc1"
"9560",9560,5,"5_0ed7dfc1",2,2,"Right_lead",0,1,1.02425281133443,0.024252811334434,2,0,0.170436530382376,"Male",1,15,"0ed7dfc1"
"9563",9563,5,"5_0ed7dfc1",-3,3,"Right_lead",0,1,1.00509523640881,0.00509523640880571,2,0,0.14819005036356,"Male",1,18,"0ed7dfc1"
"9570",9570,5,"5_0ed7dfc1",2,2,"Right_lead",0,1,1.4039976130441,0.403997613044103,1,1,0.23153704286799,"Male",1,24,"0ed7dfc1"
"9582",9582,5,"5_0ed7dfc1",-2,2,"Right_lead",0,1,1.00030754851543,0.000307548515427136,1,1,0.155259114888261,"Male",1,35,"0ed7dfc1"
"9583",9583,5,"5_0ed7dfc1",-1,1,"Right_lead",0,1,1.00417605568356,0.00417605568355683,1,1,0.160525557041249,"Male",1,36,"0ed7dfc1"
"9589",9589,5,"5_0ed7dfc1",-4,4,"Right_lead",0,1,0.827014358972304,-0.172985641027696,1,0,0.19072968056889,"Male",1,41,"0ed7dfc1"
"9591",9591,5,"5_0ed7dfc1",3,3,"Right_lead",0,1,0.787813281704046,-0.212186718295954,1,1,0.190163009400789,"Male",1,43,"0ed7dfc1"
"9592",9592,5,"5_0ed7dfc1",4,4,"Right_lead",0,1,0.831314118405595,-0.168685881594405,1,1,0.179565282588123,"Male",1,44,"0ed7dfc1"
"9595",9595,5,"5_0ed7dfc1",2,2,"Right_lead",0,1,0.991294083174046,-0.00870591682595423,1,1,0.181421584773891,"Male",1,47,"0ed7dfc1"
"9597",9597,5,"5_0ed7dfc1",3,3,"Right_lead",0,1,1.10484020436057,0.104840204360569,1,0,0.135034776238236,"Male",1,49,"0ed7dfc1"
"9603",9603,5,"5_0ed7dfc1",1,1,"Right_lead",0,1,1.50209565697954,0.502095656979539,1,1,0.131671862840798,"Male",1,54,"0ed7dfc1"
"9610",9610,5,"5_0ed7dfc1",2,2,"Right_lead",0,1,1.083377956406,0.0833779564060015,1,0,0.177828003436321,"Male",1,60,"0ed7dfc1"
"9611",9611,5,"5_0ed7dfc1",-1,1,"Right_lead",0,1,1.07075423712745,0.0707542371274485,1,1,0.178220676413014,"Male",1,61,"0ed7dfc1"
"9612",9612,5,"5_0ed7dfc1",1,1,"Right_lead",0,1,1.03468801133378,0.0346880113337766,1,0,0.186151377055449,"Male",1,62,"0ed7dfc1"
"9629",9629,5,"5_0ed7dfc1",1,1,"Right_lead",0,1,1.07035310098691,0.0703531009869147,2,0,0.177484714128581,"Male",1,78,"0ed7dfc1"
"9637",9637,5,"5_0ed7dfc1",3,3,"Right_lead",0,1,1.1298299646496,0.129829964649603,2,0,0.184401484187477,"Male",1,85,"0ed7dfc1"
"9652",9652,5,"5_0ed7dfc1",1,1,"Right_lead",0,1,1.0232875352993,0.0232875352992965,1,1,0.213244144907788,"Male",1,99,"0ed7dfc1"
"9659",9659,6,"6_90241ab3",2,2,"Right_lead",0,1,1.05443254925796,0.0544325492579574,1,1,0.237550364889902,"Male",1,104,"90241ab3"
"9663",9663,6,"6_90241ab3",3,3,"Right_lead",0,1,0.938617667400043,-0.0613823325999571,-2,0,0.223954519041018,"Male",0,108,"90241ab3"
"9665",9665,6,"6_90241ab3",1,1,"Right_lead",0,1,1.01784890248277,0.0178489024827682,-5,0,0.110258569756826,"Male",0,11,"90241ab3"
"9672",9672,6,"6_90241ab3",2,2,"Right_lead",0,1,0.92908164819372,-0.07091835180628,-1,1,0.159454668071954,"Male",0,116,"90241ab3"
"9679",9679,6,"6_90241ab3",-2,2,"Right_lead",0,1,0.955559674443002,-0.0444403255569977,1,0,0.196335502459648,"Male",1,122,"90241ab3"
"9686",9686,6,"6_90241ab3",2,2,"Right_lead",0,1,0.939463361193756,-0.0605366388062439,-1,1,0.145101853937065,"Male",0,14,"90241ab3"
"9689",9689,6,"6_90241ab3",-4,4,"Right_lead",0,1,0.964093588688329,-0.0359064113116715,-1,1,0.137942036761228,"Male",0,17,"90241ab3"
"9696",9696,6,"6_90241ab3",-1,1,"Right_lead",0,1,0.856270429083273,-0.143729570916727,3,0,0.153023924483094,"Male",1,23,"90241ab3"
"9704",9704,6,"6_90241ab3",4,4,"Right_lead",0,1,0.929888622356518,-0.0701113776434823,-3,1,0.087226426510259,"Male",0,30,"90241ab3"
"9713",9713,6,"6_90241ab3",-4,4,"Right_lead",0,1,0.870592233217423,-0.129407766782577,4,0,0.182474890617345,"Male",1,39,"90241ab3"
"9719",9719,6,"6_90241ab3",2,2,"Right_lead",0,1,0.873451121228388,-0.126548878771612,1,1,0.157257151665842,"Male",1,44,"90241ab3"
"9723",9723,6,"6_90241ab3",4,4,"Right_lead",0,1,1.00054096583715,0.000540965837145135,-3,0,0.138024589682478,"Male",0,48,"90241ab3"
"9726",9726,6,"6_90241ab3",-1,1,"Right_lead",0,1,1.26735176223351,0.267351762233511,-1,1,0.154704249590212,"Male",0,50,"90241ab3"
"9735",9735,6,"6_90241ab3",-3,3,"Right_lead",0,1,0.982460903341096,-0.017539096658904,5,1,0.174955045507614,"Male",1,59,"90241ab3"
"9737",9737,6,"6_90241ab3",-3,3,"Right_lead",0,1,0.912492793709218,-0.0875072062907817,1,1,0.159017531176601,"Male",1,60,"90241ab3"
"9742",9742,6,"6_90241ab3",-3,3,"Right_lead",0,1,0.916396202222293,-0.0836037977777074,-3,0,0.154369889392004,"Male",0,65,"90241ab3"
"9743",9743,6,"6_90241ab3",-4,4,"Right_lead",0,1,0.999070743690099,-0.000929256309900595,-3,1,0.143951831525785,"Male",0,66,"90241ab3"
"9750",9750,6,"6_90241ab3",-3,3,"Right_lead",0,1,1.28177968001166,0.281779680011665,-1,1,0.197150224443614,"Male",0,72,"90241ab3"
"9760",9760,6,"6_90241ab3",-3,3,"Right_lead",0,1,0.977712973913311,-0.0222870260866894,4,1,0.154736606756488,"Male",1,81,"90241ab3"
"9770",9770,6,"6_90241ab3",4,4,"Right_lead",0,1,0.841015320908476,-0.158984679091524,-1,1,0.14723612616037,"Male",0,90,"90241ab3"
"9776",9776,6,"6_90241ab3",2,2,"Right_lead",0,1,0.919339797677904,-0.0806602023220963,-1,0,0.202829705196622,"Male",0,96,"90241ab3"
"9783",9783,7,"7_71dcdf14",-2,2,"Right_lead",1,1,0.911291168343145,-0.0887088316568552,2,1,0.192668557016344,"Female",1,101,"71dcdf14"
"9784",9784,7,"7_71dcdf14",-2,2,"Right_lead",1,1,0.972578420336177,-0.0274215796638229,-1,1,0.201878853912939,"Female",0,102,"71dcdf14"
"9786",9786,7,"7_71dcdf14",2,2,"Right_lead",1,1,1.04008834678908,0.0400883467890829,2,0,0.212833771761877,"Female",1,104,"71dcdf14"
"9796",9796,7,"7_71dcdf14",2,2,"Right_lead",1,1,1.09023102653041,0.0902310265304145,2,0,0.177635767045236,"Female",1,113,"71dcdf14"
"9798",9798,7,"7_71dcdf14",-2,2,"Right_lead",1,1,1.06033137179321,0.060331371793213,2,0,0.162058579186199,"Female",1,115,"71dcdf14"
"9804",9804,7,"7_71dcdf14",2,2,"Right_lead",1,1,1.06900082530202,0.0690008253020173,2,0,0.21693945003851,"Female",1,120,"71dcdf14"
"9806",9806,7,"7_71dcdf14",-3,3,"Right_lead",1,1,0.998682869196654,-0.00131713080334561,2,0,0.201938384415667,"Female",1,122,"71dcdf14"
"9813",9813,7,"7_71dcdf14",3,3,"Right_lead",1,1,1.7310696460689,0.731069646068899,2,0,0.160571798007289,"Female",1,14,"71dcdf14"
"9820",9820,7,"7_71dcdf14",-3,3,"Right_lead",1,1,1.01463495896714,0.014634958967136,1,1,0.133070487419627,"Female",1,20,"71dcdf14"
"9823",9823,7,"7_71dcdf14",2,2,"Right_lead",1,1,0.985468450026895,-0.014531549973105,2,0,0.125311708609742,"Female",1,23,"71dcdf14"
"9824",9824,7,"7_71dcdf14",-3,3,"Right_lead",1,1,0.617552945914787,-0.382447054085213,1,1,0.105018870453939,"Female",1,24,"71dcdf14"
"9826",9826,7,"7_71dcdf14",1,1,"Right_lead",1,1,0.645240727782381,-0.354759272217619,1,1,0.0884979987713102,"Female",1,26,"71dcdf14"
"9829",9829,7,"7_71dcdf14",-3,3,"Right_lead",1,1,0.794484176149146,-0.205515823850854,1,0,0.116436302012632,"Female",1,29,"71dcdf14"
"9831",9831,7,"7_71dcdf14",3,3,"Right_lead",1,1,0.91157703278743,-0.0884229672125699,1,1,0.110139992098656,"Female",1,30,"71dcdf14"
"9845",9845,7,"7_71dcdf14",-3,3,"Right_lead",1,1,0.765788636470504,-0.234211363529496,1,0,0.195141646526676,"Female",1,43,"71dcdf14"
"9847",9847,7,"7_71dcdf14",2,2,"Right_lead",1,1,0.88052215480396,-0.11947784519604,2,1,0.205300231821616,"Female",1,45,"71dcdf14"
"9855",9855,7,"7_71dcdf14",2,2,"Right_lead",1,1,1.01856791444013,0.0185679144401274,1,0,0.12809239719748,"Female",1,52,"71dcdf14"
"9856",9856,7,"7_71dcdf14",-4,4,"Right_lead",1,1,1.21213526600832,0.212135266008324,-2,0,0.134039867416058,"Female",0,53,"71dcdf14"
"9857",9857,7,"7_71dcdf14",-2,2,"Right_lead",1,1,1.43345411605344,0.433454116053439,1,0,0.142805939506477,"Female",1,54,"71dcdf14"
"9858",9858,7,"7_71dcdf14",4,4,"Right_lead",1,1,1.07053132715694,0.0705313271569408,-1,1,0.121871909343907,"Female",0,55,"71dcdf14"
"9862",9862,7,"7_71dcdf14",-4,4,"Right_lead",1,1,0.974332323048531,-0.025667676951469,1,0,0.162217189388865,"Female",1,59,"71dcdf14"
"9865",9865,7,"7_71dcdf14",-1,1,"Right_lead",1,1,0.880370066122602,-0.119629933877398,2,0,0.14483741504273,"Female",1,61,"71dcdf14"
"9866",9866,7,"7_71dcdf14",1,1,"Right_lead",1,1,0.777452972809119,-0.222547027190881,2,1,0.135608588634123,"Female",1,62,"71dcdf14"
"9868",9868,7,"7_71dcdf14",1,1,"Right_lead",1,1,0.524802959765329,-0.475197040234671,2,0,0.121004939985061,"Female",1,64,"71dcdf14"
"9873",9873,7,"7_71dcdf14",1,1,"Right_lead",1,1,1.04326246858541,0.0432624685854084,2,0,0.144674665511591,"Female",1,69,"71dcdf14"
"9884",9884,7,"7_71dcdf14",4,4,"Right_lead",1,1,1.0954195513321,0.0954195513320966,2,0,0.183218608106326,"Female",1,79,"71dcdf14"
"9893",9893,7,"7_71dcdf14",1,1,"Right_lead",1,1,1.2031196125901,0.203119612590101,3,0,0.197450221360904,"Female",1,87,"71dcdf14"
"9898",9898,7,"7_71dcdf14",-3,3,"Right_lead",1,1,0.920132015427351,-0.0798679845726491,1,1,0.159657125793655,"Female",1,91,"71dcdf14"
"9899",9899,7,"7_71dcdf14",-2,2,"Right_lead",1,1,0.894048675219454,-0.105951324780546,3,0,0.162855541094778,"Female",1,92,"71dcdf14"
"9900",9900,7,"7_71dcdf14",4,4,"Right_lead",1,1,1.06280287969389,0.0628028796938855,1,1,0.193809846918189,"Female",1,93,"71dcdf14"
"9902",9902,7,"7_71dcdf14",2,2,"Right_lead",1,1,1.09973801584014,0.0997380158401429,2,0,0.210348639928179,"Female",1,95,"71dcdf14"
"9903",9903,7,"7_71dcdf14",-2,2,"Right_lead",1,1,1.14199822274225,0.141998222742254,2,0,0.221576076449293,"Female",1,96,"71dcdf14"
"9909",9909,8,"8_90241ab3",3,3,"Right_lead",0,0,1.12683404816654,0.126834048166544,1,0,0.207705551459485,"Male",1,100,"90241ab3"
"9911",9911,8,"8_90241ab3",3,3,"Right_lead",0,0,1.03906423400415,0.0390642340041494,-1,0,0.177779981803004,"Male",0,102,"90241ab3"
"9913",9913,8,"8_90241ab3",-3,3,"Right_lead",0,0,0.937010408345222,-0.062989591654778,5,0,0.187738699925341,"Male",1,104,"90241ab3"
"9917",9917,8,"8_90241ab3",-1,1,"Right_lead",0,0,0.994110789611895,-0.00588921038810486,-1,1,0.203666139854578,"Male",0,108,"90241ab3"
"9929",9929,8,"8_90241ab3",2,2,"Right_lead",0,0,1.05438632432406,0.0543863243240557,3,0,0.176093296862728,"Male",1,119,"90241ab3"
"9937",9937,8,"8_90241ab3",4,4,"Right_lead",0,0,0.895122190391547,-0.104877809608453,-1,1,0.149922225621322,"Male",0,126,"90241ab3"
"9941",9941,8,"8_90241ab3",-2,2,"Right_lead",0,0,0.795588280607694,-0.204411719392306,2,1,0.130023636715385,"Male",1,15,"90241ab3"
"9948",9948,8,"8_90241ab3",4,4,"Right_lead",0,0,1.49223325759117,0.492233257591169,2,0,0.175640897573724,"Male",1,21,"90241ab3"
"9964",9964,8,"8_90241ab3",-3,3,"Right_lead",0,0,0.960857402394964,-0.0391425976050361,-2,1,0.17090397773418,"Male",0,36,"90241ab3"
"9965",9965,8,"8_90241ab3",1,1,"Right_lead",0,0,0.946640464086218,-0.053359535913782,-1,1,0.157175863164522,"Male",0,37,"90241ab3"
"9974",9974,8,"8_90241ab3",-2,2,"Right_lead",0,0,1.16277673055247,0.162776730552467,1,0,0.173070146196333,"Male",1,45,"90241ab3"
"9977",9977,8,"8_90241ab3",4,4,"Right_lead",0,0,0.83509132734122,-0.16490867265878,-1,1,0.135700270440561,"Male",0,48,"90241ab3"
"9978",9978,8,"8_90241ab3",-1,1,"Right_lead",0,0,0.783821592952365,-0.216178407047635,1,1,0.110559324629637,"Male",1,49,"90241ab3"
"9987",9987,8,"8_90241ab3",1,1,"Right_lead",0,0,0.922037331828964,-0.077962668171036,-4,0,0.135065372063694,"Male",0,57,"90241ab3"
"10000",10000,8,"8_90241ab3",2,2,"Right_lead",0,0,0.809400640879712,-0.190599359120288,-4,0,0.137359704829368,"Male",0,69,"90241ab3"
"10008",10008,8,"8_90241ab3",3,3,"Right_lead",0,0,0.773247101752043,-0.226752898247957,-3,1,0.16865716803596,"Male",0,76,"90241ab3"
"10009",10009,8,"8_90241ab3",2,2,"Right_lead",0,0,0.764429843245129,-0.235570156754871,-1,1,0.162070093437055,"Male",0,77,"90241ab3"
"10010",10010,8,"8_90241ab3",-2,2,"Right_lead",0,0,0.806113877886181,-0.193886122113819,-4,1,0.175129280472887,"Male",0,78,"90241ab3"
"10011",10011,8,"8_90241ab3",-4,4,"Right_lead",0,0,0.799846639509882,-0.200153360490118,1,1,0.156233660200581,"Male",1,79,"90241ab3"
